generation,reward
9770, -14.7
9780, -5.7
9790, -1.5
9800, -5.0
9810, 2.8
9820, 9.6
9830, 14.3
9840, 22.4
9850, 24.7
9860, 38.7
9870, 32.0
9880, 27.4
9890, 25.6
9900, 11.9
9910, 12.3
9920, 18.2
9930, 4.2
9940, 14.4
9950, 8.7
9960, 3.9
9970, 13.7
9980, 21.9
9990, 33.3
10000, 55.3
10010, 60.9
10020, 49.0
10030, 57.7
10040, 49.9
10050, 51.5
10060, 53.8
10070, 47.6
10080, 31.8
10090, 16.1
10100, 4.3
10110, 1.5
10120, -0.7
10130, -7.3
10140, -17.3
10150, -13.2
10160, -23.3
10170, -18.4
10180, -10.4
10190, -7.9
10200, -7.9
10210, -14.6
10220, -0.5
10230, 14.4
10240, 30.0
10250, 39.0
10260, 44.5
10270, 49.8
10280, 55.9
10290, 62.0
10300, 62.5
10310, 74.4
10320, 73.0
10330, 66.7
10340, 57.1
10350, 50.9
10360, 61.8
10370, 56.4
10380, 54.8
10390, 57.0
10400, 60.9
10410, 62.6
10420, 65.5
10430, 77.0
10440, 81.8
10450, 83.3
10460, 69.7
10470, 70.0
10480, 71.2
10490, 71.3
10500, 80.4
10510, 70.9
10520, 63.5
10530, 57.1
10540, 65.8
10550, 67.3
10560, 63.8
10570, 63.6
10580, 63.8
10590, 67.3
10600, 67.4
10610, 66.6
10620, 58.7
10630, 60.0
10640, 50.0
10650, 39.2
10660, 36.8
10670, 35.0
10680, 44.9
10690, 35.3
10700, 28.0
10710, 29.7
10720, 42.8
10730, 42.8
10740, 46.0
10750, 51.1
10760, 57.4
10770, 59.6
10780, 50.8
10790, 53.3
10800, 57.5
10810, 48.8
10820, 46.9
10830, 41.8
10840, 44.8
10850, 47.1
10860, 55.7
10870, 54.5
10880, 47.9
10890, 50.5
10900, 46.3
10910, 58.9
10920, 45.8
10930, 53.6
10940, 38.6
10950, 37.0
10960, 25.3
10970, 22.8
10980, 34.4
10990, 33.2
11000, 29.6
11010, 30.7
11020, 37.8
11030, 26.8
11040, 36.6
11050, 35.0
11060, 36.7
11070, 38.3
11080, 36.7
11090, 38.6
11100, 41.6
11110, 30.3
11120, 29.7
11130, 32.0
11140, 32.4
11150, 34.1
11160, 35.8
11170, 35.8
11180, 25.1
11190, 25.7
11200, 17.2
11210, 25.8
11220, 29.9
11230, 30.7
11240, 20.1
11250, 25.7
11260, 24.6
11270, 17.2
11280, 17.1
11290, 13.9
11300, 29.5
11310, 23.6
11320, 17.3
11330, 19.7
11340, 35.3
11350, 21.9
11360, 36.5
11370, 43.1
11380, 43.6
11390, 40.8
11400, 32.4
11410, 41.1
11420, 41.2
11430, 34.0
11440, 26.5
11450, 23.2
11460, 16.0
11470, 11.4
11480, 15.4
11490, 14.4
11500, 13.8
11510, -7.9
11520, -5.8
11530, 8.0
11540, 2.0
11550, 12.1
11560, 6.1
11570, 2.2
11580, -7.6
11590, -1.8
11600, -4.5
11610, 21.2
11620, 13.6
11630, 6.5
11640, 18.2
11650, 14.4
11660, 3.6
11670, 6.6
11680, 13.9
11690, 3.9
11700, 0.9
11710, -14.0
11720, -10.4
11730, -12.3
11740, -20.4
11750, -20.6
11760, -10.2
11770, -0.6
11780, 5.8
11790, 12.1
11800, 16.8
11810, 23.1
11820, 30.8
11830, 26.1
11840, 29.7
11850, 32.4
11860, 36.5
11870, 32.3
11880, 32.2
11890, 37.1
11900, 40.2
11910, 43.7
11920, 41.4
11930, 54.6
11940, 54.0
11950, 61.2
11960, 56.0
11970, 59.5
11980, 56.7
11990, 60.6
12000, 69.5
12010, 70.9
12020, 74.6
12030, 68.8
12040, 72.1
12050, 57.0
12060, 60.4
12070, 69.8
12080, 66.4
12090, 57.6
12100, 52.1
12110, 43.3
12120, 36.3
12130, 32.9
12140, 24.6
12150, 29.8
12160, 23.5
12170, 2.7
12180, 9.9
12190, 10.2
12200, 4.0
12210, 3.5
12220, 5.6
12230, 15.0
12240, 20.0
12250, 26.6
12260, 27.6
12270, 29.3
12280, 29.6
12290, 40.3
12300, 43.7
12310, 48.6
12320, 57.5
12330, 52.7
12340, 52.9
12350, 54.8
12360, 60.6
12370, 68.2
12380, 65.8
12390, 53.4
12400, 41.1
12410, 34.2
12420, 27.4
12430, 32.0
12440, 25.4
12450, 19.3
12460, 20.5
12470, 25.2
12480, 26.4
12490, 25.6
12500, 45.7
12510, 61.4
12520, 75.5
12530, 76.3
12540, 85.5
12550, 91.3
12560, 85.8
12570, 86.3
12580, 83.4
12590, 95.6
12600, 87.0
12610, 83.2
12620, 76.4
12630, 74.3
12640, 73.8
12650, 63.3
12660, 64.7
12670, 66.7
12680, 67.9
12690, 63.0
12700, 66.2
12710, 57.9
12720, 55.3
12730, 54.3
12740, 54.6
12750, 60.1
12760, 62.0
12770, 64.5
12780, 66.1
12790, 63.2
12800, 59.1
12810, 53.5
12820, 56.6
12830, 58.1
12840, 52.3
12850, 47.0
12860, 31.7
12870, 16.5
12880, 3.5
12890, -0.8
12900, 2.3
12910, 4.2
12920, 1.5
12930, -0.0
12940, 3.3
12950, 16.5
12960, 34.0
12970, 41.2
12980, 51.4
12990, 50.2
13000, 54.3
13010, 69.6
13020, 64.1
13030, 63.4
13040, 60.9
13050, 54.0
13060, 57.2
13070, 56.5
13080, 64.3
13090, 72.6
13100, 72.3
13110, 62.8
13120, 77.0
13130, 73.7
13140, 68.7
13150, 73.3
13160, 82.2
13170, 88.9
13180, 90.2
13190, 94.4
13200, 95.3
13210, 93.9
13220, 90.6
13230, 93.0
13240, 101.1
13250, 102.6
13260, 83.1
13270, 76.7
13280, 61.3
13290, 52.7
13300, 49.1
13310, 46.8
13320, 39.9
13330, 42.6
13340, 38.6
13350, 38.0
13360, 39.5
13370, 44.8
13380, 39.7
13390, 43.7
13400, 36.4
13410, 35.9
13420, 36.0
13430, 40.7
13440, 45.4
13450, 37.0
13460, 44.1
13470, 44.9
13480, 61.7
13490, 74.5
13500, 83.7
13510, 86.7
13520, 84.6
13530, 74.7
13540, 73.0
13550, 75.0
13560, 66.7
13570, 68.0
13580, 72.6
13590, 62.3
13600, 59.3
13610, 66.9
13620, 72.7
13630, 69.1
13640, 69.6
13650, 68.7
13660, 70.9
13670, 55.4
13680, 46.0
13690, 46.3
13700, 54.6
13710, 46.3
13720, 39.9
13730, 44.7
13740, 51.2
13750, 53.9
13760, 60.5
13770, 73.2
13780, 69.6
13790, 71.9
13800, 70.2
13810, 73.6
13820, 72.3
13830, 68.1
13840, 64.0
13850, 64.7
13860, 57.6
13870, 47.4
13880, 55.8
13890, 46.9
13900, 37.1
13910, 46.6
13920, 46.1
13930, 52.2
13940, 58.0
13950, 63.1
13960, 68.4
13970, 76.6
13980, 66.2
13990, 68.4
14000, 65.5
14010, 47.6
14020, 45.3
14030, 40.1
14040, 35.8
14050, 27.5
14060, 33.2
14070, 28.5
14080, 29.9
14090, 31.3
14100, 45.4
14110, 58.4
14120, 70.8
14130, 81.7
14140, 90.6
14150, 98.1
14160, 88.7
14170, 99.2
14180, 93.5
14190, 90.0
14200, 73.2
14210, 69.0
14220, 57.2
14230, 51.5
14240, 35.9
14250, 34.0
14260, 26.6
14270, 14.2
14280, 24.6
14290, 25.6
14300, 41.5
14310, 41.2
14320, 51.2
14330, 56.8
14340, 56.0
14350, 50.6
14360, 64.0
14370, 70.3
14380, 78.5
14390, 85.2
14400, 78.8
14410, 76.1
14420, 76.4
14430, 69.7
14440, 64.3
14450, 62.7
14460, 54.8
14470, 51.1
14480, 40.4
14490, 25.3
14500, 21.6
14510, 18.2
14520, 12.3
14530, 9.7
14540, 8.5
14550, 5.5
14560, 5.6
14570, -1.3
14580, -12.8
14590, -10.3
14600, -16.0
14610, -11.8
14620, -19.0
14630, -23.4
14640, -19.2
14650, -7.4
14660, -4.4
14670, 7.8
14680, 23.8
14690, 37.3
14700, 45.8
14710, 47.6
14720, 54.5
14730, 59.5
14740, 65.9
14750, 61.1
14760, 55.0
14770, 44.3
14780, 33.9
14790, 22.3
14800, 12.6
14810, 5.4
14820, 5.2
14830, 6.2
14840, 0.4
14850, -0.3
14860, 3.8
14870, 14.1
14880, 12.5
14890, 22.9
14900, 38.1
14910, 35.6
14920, 30.9
14930, 23.9
14940, 35.5
14950, 32.7
14960, 33.8
14970, 31.6
14980, 34.4
14990, 31.5
15000, 21.7
15010, 28.9
15020, 40.6
15030, 54.9
15040, 58.3
15050, 56.2
15060, 54.0
15070, 53.2
15080, 65.6
15090, 65.4
15100, 68.0
15110, 76.4
15120, 69.2
15130, 63.6
15140, 55.9
15150, 62.0
15160, 73.4
15170, 73.5
15180, 69.4
15190, 72.7
15200, 68.8
15210, 64.7
15220, 63.8
15230, 64.8
15240, 69.5
15250, 65.8
15260, 51.0
15270, 54.4
15280, 58.7
15290, 60.1
15300, 65.3
15310, 61.5
15320, 60.0
15330, 57.4
15340, 48.8
15350, 54.1
15360, 60.4
15370, 58.5
15380, 63.8
15390, 60.4
15400, 67.2
15410, 66.3
15420, 66.3
15430, 79.5
15440, 84.8
15450, 79.7
15460, 78.3
15470, 86.1
15480, 80.6
15490, 83.4
15500, 75.2
15510, 77.8
15520, 82.1
15530, 67.6
15540, 63.2
15550, 69.7
15560, 74.3
15570, 70.5
15580, 69.8
15590, 60.7
15600, 65.4
15610, 70.7
15620, 81.4
15630, 89.1
15640, 89.0
15650, 82.2
15660, 84.7
15670, 86.1
15680, 80.6
15690, 89.3
15700, 88.6
15710, 91.5
15720, 79.0
15730, 83.4
15740, 94.0
15750, 98.3
15760, 91.2
15770, 87.4
15780, 89.7
15790, 90.7
15800, 90.0
15810, 86.7
15820, 91.5
15830, 78.6
15840, 66.5
15850, 72.4
15860, 78.6
15870, 71.0
15880, 63.1
15890, 49.8
15900, 40.7
15910, 47.4
15920, 39.7
15930, 45.9
15940, 45.9
15950, 41.8
15960, 36.5
15970, 38.0
15980, 45.8
15990, 49.8
16000, 55.2
16010, 41.8
16020, 34.5
16030, 37.2
16040, 45.8
16050, 48.0
16060, 51.6
16070, 53.6
16080, 60.8
16090, 47.8
16100, 50.3
16110, 51.7
16120, 74.0
16130, 72.2
16140, 71.1
16150, 67.8
16160, 69.9
16170, 66.4
16180, 55.9
16190, 75.3
16200, 76.4
16210, 78.2
16220, 64.0
16230, 56.6
16240, 45.5
16250, 47.5
16260, 40.2
16270, 42.8
16280, 36.9
16290, 41.7
16300, 39.9
16310, 35.8
16320, 32.8
16330, 43.4
16340, 54.3
16350, 64.1
16360, 62.3
16370, 70.9
16380, 77.3
16390, 61.8
16400, 52.5
16410, 56.9
16420, 64.0
16430, 60.8
16440, 58.9
16450, 42.2
16460, 48.7
16470, 49.8
16480, 46.1
16490, 51.8
16500, 59.0
16510, 56.8
16520, 57.1
16530, 56.7
16540, 60.0
16550, 70.6
16560, 69.2
16570, 65.9
16580, 77.6
16590, 77.6
16600, 84.5
16610, 88.1
16620, 79.2
16630, 79.3
16640, 72.6
16650, 68.0
16660, 56.7
16670, 51.1
16680, 47.3
16690, 49.0
16700, 48.7
16710, 50.5
16720, 62.0
16730, 60.1
16740, 64.6
16750, 66.4
16760, 76.9
16770, 79.9
16780, 79.8
16790, 82.9
16800, 83.7
16810, 84.2
16820, 84.1
16830, 82.1
16840, 90.0
16850, 83.1
16860, 87.2
16870, 89.2
16880, 81.9
16890, 76.7
16900, 74.5
16910, 77.4
16920, 78.5
16930, 71.3
16940, 65.2
16950, 73.9
16960, 67.0
16970, 64.0
16980, 65.8
16990, 77.8
17000, 70.6
17010, 59.0
17020, 65.3
17030, 70.5
17040, 70.3
17050, 58.6
17060, 62.1
17070, 67.2
17080, 71.9
17090, 58.5
17100, 62.8
17110, 62.3
17120, 44.7
17130, 61.2
17140, 64.8
17150, 78.7
