generation,reward
10490, -38.0
10500, -40.8
10510, -46.1
10520, -45.6
10530, -46.3
10540, -49.4
10550, -54.9
10560, -62.2
10570, -69.0
10580, -65.7
10590, -67.7
10600, -61.1
10610, -55.7
10620, -57.2
10630, -59.2
10640, -59.0
10650, -51.2
10660, -41.8
10670, -31.4
10680, -36.2
10690, -29.6
10700, -26.8
10710, -33.2
10720, -34.7
10730, -33.3
10740, -35.5
10750, -44.3
10760, -47.1
10770, -47.3
10780, -42.9
10790, -47.2
10800, -47.8
10810, -54.2
10820, -50.7
10830, -44.2
10840, -38.1
10850, -29.9
10860, -34.6
10870, -38.3
10880, -43.1
10890, -34.1
10900, -44.4
10910, -30.8
10920, -24.7
10930, -33.4
10940, -27.2
10950, -29.5
10960, -30.1
10970, -23.3
10980, -13.4
10990, -16.3
11000, -8.2
11010, -8.0
11020, -16.1
11030, -18.6
11040, -26.1
11050, -25.5
11060, -16.6
11070, -21.7
11080, -29.8
11090, -34.3
11100, -34.4
11110, -36.2
11120, -37.4
11130, -29.6
11140, -32.8
11150, -38.0
11160, -49.0
11170, -44.9
11180, -39.4
11190, -38.0
11200, -41.4
11210, -49.7
11220, -54.0
11230, -55.3
11240, -57.2
11250, -61.0
11260, -65.1
11270, -75.4
11280, -78.9
11290, -81.0
11300, -79.4
11310, -72.8
11320, -67.1
11330, -67.0
11340, -61.6
11350, -55.1
11360, -43.2
11370, -28.1
11380, -28.5
11390, -21.6
11400, -24.4
11410, -26.2
11420, -27.5
11430, -31.3
11440, -35.8
11450, -37.0
11460, -37.9
11470, -47.3
11480, -46.6
11490, -53.4
11500, -52.0
11510, -53.2
11520, -52.6
11530, -49.4
11540, -48.9
11550, -41.3
11560, -42.5
11570, -44.2
11580, -51.9
11590, -49.6
11600, -42.9
11610, -38.5
11620, -35.5
11630, -39.3
11640, -35.2
11650, -37.3
11660, -27.9
11670, -25.7
11680, -17.9
11690, -16.5
11700, -22.9
11710, -28.1
11720, -29.5
11730, -23.2
11740, -21.4
11750, -22.3
11760, -30.4
11770, -30.9
11780, -33.2
11790, -31.6
11800, -32.6
11810, -30.2
11820, -31.8
11830, -39.7
11840, -43.9
11850, -43.8
11860, -38.7
11870, -28.5
11880, -28.5
11890, -34.2
11900, -25.3
11910, -29.5
11920, -31.3
11930, -31.6
11940, -37.9
11950, -29.2
11960, -33.6
11970, -36.8
11980, -39.4
11990, -41.2
12000, -48.8
12010, -46.5
12020, -47.0
12030, -43.0
12040, -37.6
12050, -51.9
12060, -52.5
12070, -52.1
12080, -50.7
12090, -38.3
12100, -35.9
12110, -34.7
12120, -38.8
12130, -38.8
12140, -37.8
12150, -25.7
12160, -26.5
12170, -34.5
12180, -27.0
12190, -21.7
12200, -25.9
12210, -26.3
12220, -18.2
12230, -20.2
12240, -21.6
12250, -30.8
12260, -36.9
12270, -34.5
12280, -33.2
12290, -46.0
12300, -48.4
12310, -49.7
12320, -52.4
12330, -38.6
12340, -38.3
12350, -35.0
12360, -26.1
12370, -18.1
12380, -22.2
12390, -23.8
12400, -13.8
12410, -10.1
12420, 3.4
12430, -6.7
12440, 0.4
12450, 2.1
12460, -4.9
12470, -12.8
12480, -20.1
12490, -23.4
12500, -31.4
12510, -28.1
12520, -36.1
12530, -18.8
12540, -22.7
12550, -20.0
12560, 0.1
12570, 6.5
12580, 22.0
12590, 37.9
12600, 37.3
12610, 30.2
12620, 21.8
12630, -0.1
12640, -3.7
12650, -12.6
12660, -30.0
12670, -38.7
12680, -46.3
12690, -58.7
12700, -67.7
12710, -74.4
12720, -72.6
12730, -66.2
12740, -66.9
12750, -66.9
12760, -64.0
12770, -64.9
12780, -64.1
12790, -63.5
12800, -56.4
12810, -52.4
12820, -46.9
12830, -49.1
12840, -42.2
12850, -40.8
12860, -42.9
12870, -41.4
12880, -45.0
12890, -46.7
12900, -47.5
12910, -38.6
12920, -41.6
12930, -35.7
12940, -36.1
12950, -19.3
12960, -20.9
12970, -16.2
12980, -7.8
12990, -15.3
13000, -6.4
13010, -0.6
13020, 7.1
13030, 15.3
13040, 15.8
13050, 5.7
13060, 13.5
13070, 6.4
13080, -2.8
13090, 10.0
13100, 6.0
13110, -4.5
13120, -9.6
13130, -24.5
13140, -15.7
13150, -22.6
13160, -27.2
13170, -18.4
13180, -14.7
13190, -19.5
13200, -18.7
13210, -13.4
13220, -4.6
13230, 1.9
13240, -10.2
13250, -5.8
13260, -2.4
13270, -5.0
13280, 4.1
13290, 10.9
13300, 13.6
13310, 8.1
13320, 0.2
13330, -11.4
13340, -19.2
13350, -27.1
13360, -29.8
13370, -33.6
13380, -44.3
13390, -32.8
13400, -32.8
13410, -30.4
13420, -33.2
13430, -19.6
13440, -6.0
13450, 4.9
13460, 5.4
13470, 6.3
13480, 2.4
13490, -13.3
13500, -18.0
13510, -16.6
